species,replicate,dose,time,rawod,OD_minimum_of_each_well,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
KT2440,3,2,26.5,5.864184852,0.021248009,5.842936843,5.808276028,1.0059674875699625
KT2440,3,2,26.75,5.86020085,0.021248009,5.838952841,5.81199443,1.0046384096414214
KT2440,3,2,27.0,5.85993525,0.021248009,5.838687241000001,5.811728829000001,1.0046386217927925
KT2440,3,2,27.25,5.86020085,0.021248009,5.838952841,5.804292026000001,1.0059715835875829
KT2440,3,2,27.5,5.856349648,0.021248009,5.835101639,5.804292026000001,1.0053080742426448
KT2440,3,2,27.75,5.86033365,0.021248009,5.8390856410000005,5.796722423,1.0073081329255844
KT2440,3,2,28.0,5.856349648,0.021248009,5.835101639,5.796589623,1.0066439093509725
KT2440,3,2,28.25,5.852365647,0.021248009,5.831117638,5.796456823000001,1.0059796555134282
KT2440,3,2,28.5,5.848116045,0.021248009,5.8268680360000005,5.780653616,1.007994670338331
KT2440,3,2,28.75,5.852232847,0.021248009,5.830984838,5.773216813,1.0100062108996009
KT2440,3,2,29.0,5.856084048,0.021248009,5.834836039,5.765514410000001,1.0120234941880926
KT2440,3,2,29.25,5.856084048,0.021248009,5.834836039,5.753960805,1.0140555761050234
KT2440,3,2,29.5,5.848381645,0.021248009,5.827133636,5.734704797,1.0161174536914876
KT2440,3,2,29.75,5.848514445,0.021248009,5.827266436,5.742540001,1.0147541741085384
KT2440,3,2,30.0,5.840679242,0.021248009,5.819431233,5.742407201,1.0134131957738188
KT2440,3,2,30.25,5.841077642,0.021248009,5.819829633,5.742805601000001,1.0134122652500352
KT2440,3,2,30.5,5.83696084,0.021248009,5.815712831,5.738688799,1.0134218868974776
KT2440,3,2,30.75,5.83709364,0.021248009,5.815845631,5.7349703970000006,1.014102118825636
KT2440,3,2,31.0,5.829258437,0.021248009,5.808010428,5.715581589,1.0161713795106846
KT2440,3,2,31.25,5.833109639,0.021248009,5.81186163,5.696325581,1.020282557125135
KT2440,3,2,31.5,5.829391237,0.021248009,5.8081432280000005,5.673351172,1.0237588070812973
KT2440,3,2,31.75,5.833242439,0.021248009,5.81199443,5.673351172,1.024437630211268
KT2440,3,2,32.0,5.833242439,0.021248009,5.81199443,5.677202373,1.0237426901744868
KT2440,3,2,32.25,5.829391237,0.021248009,5.8081432280000005,5.657946365,1.0265461800643987
KT2440,3,2,32.5,5.833375239,0.021248009,5.812127230000001,5.6503767620000005,1.0286264925000765
KT2440,3,2,32.75,5.833109639,0.021248009,5.81186163,5.64625996,1.0293294448313004
KT2440,3,2,33.0,5.832976838,0.021248009,5.811728829000001,5.6268711520000005,1.0328526586101576
KT2440,3,2,33.25,5.83735924,0.021248009,5.816111231,5.619699949,1.034950492692221
KT2440,3,2,33.5,5.841077642,0.021248009,5.819829633,5.611864746,1.0370580718553903
KT2440,3,2,33.75,5.83722644,0.021248009,5.8159784310000004,5.588757536,1.0406567816793546
KT2440,3,2,34.0,5.840944842,0.021248009,5.819696833,5.565517527,1.0456703810143262
KT2440,3,2,34.25,5.83722644,0.021248009,5.8159784310000004,5.523287109,1.0529922338317468
KT2440,3,2,34.5,5.825672835,0.021248009,5.804424826,5.496328698,1.0560548949905615
KT2440,3,2,34.75,5.825672835,0.021248009,5.804424826,5.488626294,1.0575368981388331
KT2440,3,2,35.0,5.810135229,0.021248009,5.78888722,5.476939890000001,1.0569565005760908
KT2440,3,2,35.25,5.81385363,0.021248009,5.792605621,5.43059267,1.0666617757947219
KT2440,3,2,35.5,5.821821634,0.021248009,5.800573625,5.388495053000001,1.0764737775476991
KT2440,3,2,35.75,5.821821634,0.021248009,5.800573625,5.346131835,1.085003850265133
KT2440,3,2,36.0,5.817970432,0.021248009,5.796722423,5.338429432,1.0858479065496056
KT2440,3,2,36.25,5.817837632,0.021248009,5.796589623,5.280528607,1.0977290446482757
KT2440,3,2,36.5,5.813986431,0.021248009,5.792738422,5.176546164,1.1190354028493505
KT2440,3,2,36.75,5.833640839,0.021248009,5.81239283,5.115325338,1.136270412132289
KT2440,3,2,37.0,5.826204036,0.021248009,5.804956027,5.069376519,1.1451025595047144
KT2440,3,2,37.25,5.825938436,0.021248009,5.804690427000001,5.007491693,1.1592012094826654
KT2440,3,2,37.5,5.825805635,0.021248009,5.804557626,4.938037264,1.1754787004782716
KT2440,3,2,37.75,5.83735924,0.021248009,5.816111231,4.884120442,1.1908205991370593
KT2440,3,2,38.0,5.83682804,0.021248009,5.8155800310000005,4.8258212170000006,1.2050964529132078
KT2440,3,2,38.25,5.840015241,0.021248009,5.818767232,4.798198806,1.2126982368308312
KT2440,3,2,38.5,5.840546442,0.021248009,5.819298433,4.721705974,1.2324567571644394
KT2440,3,2,38.75,5.847850445,0.021248009,5.826602436,4.625027533,1.2597984324258942
KT2440,3,2,39.0,5.851436046,0.021248009,5.830188037,4.513077087,1.2918432201820709
KT2440,3,2,39.25,5.855287248,0.021248009,5.834039239,4.505374683,1.2949065614927457
KT2440,3,2,39.5,5.858740049,0.021248009,5.83749204,4.485720275,1.3013499911115165
KT2440,3,2,39.75,5.866575253,0.021248009,5.845327244,4.47429947,1.3064228899278394
KT2440,3,2,40.0,5.869629654,0.021248009,5.848381645,4.458097864,1.311855823584944
KT2440,1,5,0.0,0.033200014,0.021248009,0.03,0.03,1.0
KT2440,1,5,0.25,0.02509921,0.021248009,0.03,0.03,1.0
KT2440,1,5,0.5,0.032801614,0.021248009,0.03,0.03,1.0
KT2440,1,5,0.75,0.04807362,0.021248009,0.03,0.03,1.0
KT2440,1,5,1.0,0.021248009,0.021248009,0.03,0.030809612999999996,0.9737220652528158
KT2440,1,5,1.25,0.051924822,0.021248009,0.030676813,0.03,1.0225604333333334
KT2440,1,5,1.5,0.067329628,0.021248009,0.046081619000000004,0.034528013999999996,1.334615393749551
KT2440,1,5,1.75,0.079148833,0.021248009,0.057900824000000004,0.030942413,1.871244624651607
KT2440,1,5,2.0,0.086851236,0.021248009,0.065603227,0.038644816,1.6975944975388162
KT2440,1,5,2.25,0.105974444,0.021248009,0.084726435,0.04236321800000001,1.9999999763946164
KT2440,1,5,2.5,0.133331256,0.021248009,0.11208324700000001,0.054315222999999996,2.0635696736437965
KT2440,1,5,2.75,0.136651257,0.021248009,0.115403248,0.06918882900000001,1.6679462518436319
KT2440,1,5,3.0,0.16759367,0.021248009,0.146345661,0.084726435,1.727272733710559
KT2440,1,5,3.25,0.209824088,0.021248009,0.18857607899999998,0.103849643,1.8158567863348358
KT2440,1,5,3.5,0.282996918,0.021248009,0.261748909,0.13851045799999998,1.8897411269840723
KT2440,1,5,3.75,0.387244962,0.021248009,0.365996953,0.173436872,2.1102603430255593
KT2440,1,5,4.0,0.583523444,0.021248009,0.562275435,0.234923298,2.3934426248349365
KT2440,1,5,4.25,0.737571508,0.021248009,0.716323499,0.377417758,1.8979591813483245
KT2440,1,5,4.5,0.895603574,0.021248009,0.874355565,0.639432267,1.367393561638953
KT2440,1,5,4.75,0.995602016,0.021248009,0.974354007,0.870371564,1.1194690259894564
KT2440,1,5,5.0,1.080461252,0.021248009,1.059213243,1.009147622,1.0496117910883807
KT2440,1,5,5.25,1.145931679,0.021248009,1.12468367,1.082320452,1.0391411045792562
KT2440,1,5,5.5,1.203434103,0.021248009,1.182186094,1.155227683,1.0233360153991393
KT2440,1,5,5.75,1.31538455,0.021248009,1.294136541,1.0707668479999999,1.2086072177311191
KT2440,1,5,6.0,1.446192605,0.021248009,1.424944596,1.224682112,1.1635220128045767
KT2440,1,5,6.25,1.596655067,0.021248009,1.575407058,1.5253414379999999,1.0328225659860426
KT2440,1,5,6.5,1.658141493,0.021248009,1.636893484,1.617637476,1.0119037845535175
KT2440,1,5,6.75,1.816040759,0.021248009,1.79479275,1.667703097,1.0762064022238846
KT2440,1,5,7.0,1.931576807,0.021248009,1.9103287979999999,1.829453565,1.044207316625716
KT2440,1,5,7.25,1.969956024,0.021248009,1.948708015,2.05654166,0.9475655431166903
KT2440,1,5,7.5,2.143392896,0.021248009,2.122144887,2.2145737260000002,0.9582633723524994
KT2440,1,5,7.75,2.255210543,0.021248009,2.233962534,2.3610521870000003,0.9461724506981429
KT2440,1,5,8.0,2.478580236,0.021248009,2.457332227,2.5343562590000004,0.9696080487001492
KT2440,1,5,8.25,2.671140317,0.021248009,2.649892308,2.765428356,0.9582212832419513
KT2440,1,5,8.5,2.859583595,0.021248009,2.8383355860000004,2.938466828,0.9659239842199778
KT2440,1,5,8.75,3.13301891,0.021248009,3.1117709010000003,3.1117709010000003,1.0
KT2440,1,5,9.0,3.375910211,0.021248009,3.354662202,3.308447783,1.0139686106691683
KT2440,1,5,9.25,3.610700709,0.021248009,3.5894527000000003,3.5162798700000004,1.020809728663606
KT2440,1,5,9.5,3.8265008,0.021248009,3.805252791,3.7012703470000003,1.028093717629754
KT2440,1,5,9.75,4.030481685,0.021248009,4.009233676,3.8359296030000003,1.0451791588835369
KT2440,1,5,10.0,4.222908965,0.021248009,4.2016609560000004,4.039910489,1.040038131399302
KT2440,1,5,10.25,4.411617844,0.021248009,4.390369835,4.197809755000001,1.045871559512825
KT2440,1,5,10.5,4.573766712,0.021248009,4.5525187030000005,4.352256219,1.0460134867808895
KT2440,1,5,10.75,4.700856365,0.021248009,4.679608356,4.517857889,1.0358024689961647
KT2440,1,5,11.0,4.870176436,0.021248009,4.848928427000001,4.748797185,1.0210856008583151
KT2440,1,5,11.25,4.974026079,0.021248009,4.95277807,5.206957377,0.9511846768474133
KT2440,1,5,11.5,5.104966934,0.021248009,5.083718925,5.7422744,0.8853145236319602
KT2440,1,5,11.75,5.224486984,0.021248009,5.2032389750000005,5.696192781000001,0.9134590725854157
KT2440,1,5,12.0,5.505757502,0.021248009,5.484509493,5.673218372,0.9667368913681577
KT2440,1,5,12.25,5.871488855,0.021248009,5.850240846,5.542144717,1.0555914983697456
KT2440,1,5,12.5,5.887159261,0.021248009,5.865911252,5.423023067,1.0816681359323452
KT2440,1,5,12.75,5.771092013,0.021248009,5.749844004,5.457152681,1.0536344390764536
KT2440,1,5,13.0,5.682912776,0.021248009,5.661664767,5.4960630980000005,1.0301309621172765
KT2440,1,5,13.25,5.640682358,0.021248009,5.6194343490000005,5.546261519000001,1.013193180622538
KT2440,1,5,13.5,5.432584671,0.021248009,5.411336662,5.600045541,0.9663022599337108
KT2440,1,5,13.75,5.448122278,0.021248009,5.426874269,5.650243962,0.9604672480511912
KT2440,1,5,14.0,5.470963887,0.021248009,5.449715878,5.676936773,0.9599747356566164
KT2440,1,5,14.25,5.490485495,0.021248009,5.469237486,5.6887559780000005,0.9614118635341471
KT2440,1,5,14.5,5.521162308,0.021248009,5.499914299,5.711730388,0.9629156009455536
KT2440,1,5,14.75,5.551706321,0.021248009,5.530458312,5.730720796,0.9650545732153307
KT2440,1,5,15.0,5.571493529,0.021248009,5.55024552,5.746656802,0.9658216439980122
KT2440,1,5,15.25,5.447591077,0.021248009,5.426343068,5.360872641,1.0122126436094157
KT2440,1,5,15.5,5.647853561,0.021248009,5.626605552,5.692075979,0.9884979702938712
KT2440,1,5,15.75,5.663789568,0.021248009,5.6425415590000005,5.700309583,0.9898658093637088
KT2440,1,5,16.0,5.663789568,0.021248009,5.6425415590000005,5.700309583,0.9898658093637088
KT2440,1,5,16.25,5.686896777,0.021248009,5.6656487680000005,5.6887559780000005,0.9959380908428201
KT2440,1,5,16.5,5.702301584,0.021248009,5.681053575,5.700309583,0.9966219364545695
KT2440,1,5,16.75,5.725541594,0.021248009,5.704293585,5.711995988,0.9986515391439033
KT2440,1,5,17.0,5.733376797,0.021248009,5.712128788,5.7044263850000005,1.0013502502232745
KT2440,1,5,17.25,5.744930402,0.021248009,5.723682393,5.712128788,1.0020226443465825
KT2440,1,5,17.5,5.760335208,0.021248009,5.739087199,5.715979989,1.0040425631378116
KT2440,1,5,17.75,5.779591216,0.021248009,5.758343207,5.7275335940000005,1.0053792112249285
KT2440,1,5,18.0,5.787293619,0.021248009,5.76604561,5.742938401,1.004023586426763
KT2440,1,5,18.25,5.794730422,0.021248009,5.773482413,5.742672801,1.0053650300248056
KT2440,1,5,18.5,5.798316024,0.021248009,5.777068015,5.742407201,1.0060359380285613
KT2440,1,5,18.75,5.817837632,0.021248009,5.796589623,5.754226405,1.0073621048284074
KT2440,1,5,19.0,5.814119231,0.021248009,5.7928712220000005,5.750508004,1.007366865322252
KT2440,1,5,19.25,5.825672835,0.021248009,5.804424826,5.754359206,1.0087004683245697
KT2440,1,5,19.5,5.829524037,0.021248009,5.808276028,5.754359206,1.0093697351989743
KT2440,1,5,19.75,5.833242439,0.021248009,5.81199443,5.76578001,1.0080152936670923
KT2440,1,5,20.0,5.841077642,0.021248009,5.819829633,5.762061609,1.0100255824946005
KT2440,1,5,20.25,5.848647245,0.021248009,5.827399236000001,5.76578001,1.010687058107165
KT2440,1,5,20.5,5.848780045,0.021248009,5.827532036,5.769764012,1.0100121987450186
KT2440,1,5,20.75,5.844796043,0.021248009,5.823548034,5.7619288090000005,1.0106942010293067
KT2440,1,5,21.0,5.848647245,0.021248009,5.827399236000001,5.76578001,1.010687058107165
KT2440,1,5,21.25,5.875472856,0.021248009,5.854224847,5.7772008150000005,1.013332413822281
KT2440,1,5,21.5,5.864317652,0.021248009,5.843069643000001,5.773748014000001,1.0120063481869854
KT2440,1,5,21.75,5.844928843,0.021248009,5.823680834,5.746656802,1.0134032768362282
KT2440,1,5,22.0,5.879456858,0.021248009,5.858208849,5.731119196,1.0221753637733972
KT2440,1,5,22.25,5.879589658,0.021248009,5.858341649000001,5.708144786,1.026312728326089
KT2440,1,5,22.5,5.887424861,0.021248009,5.866176852000001,5.696723981,1.029745669891181
KT2440,1,5,22.75,5.895260065,0.021248009,5.874012056000001,5.673749572,1.035296320618079
KT2440,1,5,23.0,5.906813669,0.021248009,5.88556566,5.66989837,1.0380372408685696
KT2440,1,5,23.25,5.902829668,0.021248009,5.881581659,5.6582119650000005,1.0394770813433107
KT2440,1,5,23.5,5.88330806,0.021248009,5.862060051,5.650243962,1.0374879545776328
KT2440,1,5,23.75,5.879324058,0.021248009,5.858076049,5.630855154,1.0403528218690885
KT2440,1,5,24.0,5.875605656,0.021248009,5.8543576470000005,5.630987954,1.0396679401243132
KT2440,1,5,24.25,5.868036053,0.021248009,5.846788044,5.619567149,1.0404338784421205
KT2440,1,5,24.5,5.856216848,0.021248009,5.834968839,5.607747944000001,1.040519099158712
KT2440,1,5,24.75,5.848780045,0.021248009,5.827532036,5.6041623430000005,1.0398578198361803
KT2440,1,5,25.0,5.833242439,0.021248009,5.81199443,5.584773535,1.0406857849429343
KT2440,1,5,25.25,5.817837632,0.021248009,5.796589623,5.569368728000001,1.040798321335351
KT2440,1,5,25.5,5.806018427,0.021248009,5.784770418,5.54984712,1.0423296881734645
KT2440,1,5,25.75,5.783044018,0.021248009,5.761796009,5.538426315000001,1.0403308956905386
KT2440,1,5,26.0,5.775607215,0.021248009,5.754359206,5.504031101,1.0454808667332056
KT2440,1,5,26.25,5.756218406,0.021248009,5.7349703970000006,5.457683881,1.050806628241208
KT2440,1,5,26.5,5.752500005,0.021248009,5.731251996,5.3692390450000005,1.0674235115937178
KT2440,1,5,26.75,5.713855189,0.021248009,5.69260718,5.334445430000001,1.0671413279411877
KT2440,1,5,27.0,5.675077572,0.021248009,5.653829563,5.268709402,1.0730957302093391
KT2440,1,5,27.25,5.648384761,0.021248009,5.627136752,5.176546164,1.0870446382056065
KT2440,1,5,27.5,5.625277552,0.021248009,5.604029543,5.080266124,1.1030976343002301
KT2440,1,5,27.75,5.606154344,0.021248009,5.584906335,4.984118884,1.1205403532665816
KT2440,1,5,28.0,5.590616737,0.021248009,5.569368728000001,4.899259648,1.1367776211398708
KT2440,1,5,28.25,5.582781534,0.021248009,5.561533525000001,4.795144404,1.1598260774713471
KT2440,1,5,28.5,5.559275924,0.021248009,5.538027915,4.7177219720000005,1.1738775510444597
KT2440,1,5,28.75,5.532583113,0.021248009,5.5113351040000005,4.698731564,1.172941043541597
KT2440,1,5,29.0,5.5017735,0.021248009,5.480525491,4.6871779590000004,1.1692591019456957
KT2440,1,5,29.25,5.482517492,0.021248009,5.461269483000001,4.679475556,1.1670687062351652
KT2440,1,5,29.5,5.432451871,0.021248009,5.411203862,4.6640707500000005,1.1601890605969043
KT2440,1,5,29.75,5.374816647,0.021248009,5.3535686380000005,4.64109634,1.1535137919589062
KT2440,1,5,30.0,5.228338186,0.021248009,5.207090177,4.625558734,1.125721340154104
KT2440,1,5,30.25,5.16711736,0.021248009,5.145869351,4.6144035290000005,1.1151754107892629
KT2440,1,5,30.5,5.147595752,0.021248009,5.126347743,4.606435526,1.11286649168657
KT2440,1,5,30.75,5.105365334,0.021248009,5.084117325,4.591163519,1.1073701261041928
KT2440,1,5,31.0,5.082125325,0.021248009,5.060877316,4.571774711,1.106983094294473
KT2440,1,5,31.25,5.001250091,0.021248009,4.980002082,4.571774711,1.089292976317879
KT2440,1,5,31.5,4.901251649,0.021248009,4.88000364,4.548800302,1.072811140523003
KT2440,1,5,31.75,4.862739633,0.021248009,4.8414916240000005,4.5449491,1.0652466105726026
KT2440,1,5,32.0,4.85503723,0.021248009,4.833789221,4.533395495000001,1.0662624133127832
KT2440,1,5,32.25,4.793418004,0.021248009,4.7721699950000005,4.506437084,1.0589674072991009
KT2440,1,5,32.5,4.778145998,0.021248009,4.7568979890000005,4.4988674810000004,1.0573545473588044
KT2440,1,5,32.75,4.766326793,0.021248009,4.745078784,4.487048276,1.0575056233248337
KT2440,1,5,33.0,4.754640388,0.021248009,4.7333923790000005,4.471510669000001,1.0585667192556574
KT2440,1,5,33.25,4.720510773,0.021248009,4.699262764,4.460488265,1.0535310227971197
KT2440,1,5,33.5,4.681865957,0.021248009,4.6606179480000005,4.441099456,1.0494288619687242
KT2440,1,5,33.75,4.612544328,0.021248009,4.5912963190000005,4.421843448000001,1.038321770771112
KT2440,1,5,34.0,4.539238698,0.021248009,4.517990689,4.410157044,1.024451202967184
KT2440,1,5,34.25,4.485454675,0.021248009,4.464206666,4.406438642,1.013109912265516
KT2440,1,5,34.5,4.493157078,0.021248009,4.4719090690000005,4.3794802310000005,1.02110497893009
KT2440,1,5,34.75,4.485454675,0.021248009,4.464206666,4.371777828,1.0211421626707604
KT2440,1,5,35.0,4.431405053,0.021248009,4.410157044,4.344686616000001,1.0150690794956059
KT2440,1,5,35.25,4.40046264,0.021248009,4.379214631,4.336851413,1.0097681967782004
KT2440,1,5,35.5,4.37762103,0.021248009,4.3563730210000005,4.325563408,1.0071226820864583
KT2440,1,5,35.75,4.358365022,0.021248009,4.337117013,4.302456199,1.0080560527282199
KT2440,1,5,36.0,4.342960216,0.021248009,4.321712207,4.287051392,1.0080850010486648
KT2440,1,5,36.25,4.323571407,0.021248009,4.302323398,4.275364987000001,1.0063055227055402
KT2440,1,5,36.5,4.312017803,0.021248009,4.290769794,4.248406576,1.0099715545680863
KT2440,1,5,36.75,4.300862598,0.021248009,4.279614589,4.2526561780000005,1.0063391936407797
KT2440,1,5,37.0,4.289574593,0.021248009,4.268326584,4.237516971,1.0072706760140078
KT2440,1,5,37.25,4.277755388,0.021248009,4.256507379,4.206441758,1.0119021310362333
KT2440,1,5,37.5,4.266068983,0.021248009,4.2448209740000005,4.194755354,1.011935289611648
KT2440,1,5,37.75,4.235259371,0.021248009,4.214011362,4.183201749,1.0073650793934013
KT2440,1,5,38.0,4.215472162,0.021248009,4.194224153,4.148009734,1.0111413477700388
KT2440,1,5,38.25,4.199403356,0.021248009,4.178155347000001,4.1319409270000005,1.0111846758742395
KT2440,1,5,38.5,4.180678548,0.021248009,4.159430539000001,4.128620926,1.0074624465535156
KT2440,1,5,38.75,4.168726543,0.021248009,4.147478534,4.108966518,1.0093726770055906
KT2440,1,5,39.0,4.156907338,0.021248009,4.135659329,4.085593708,1.0122541849675277
KT2440,1,5,39.25,4.126097725,0.021248009,4.104849716,4.070188901,1.0085157755187935
KT2440,1,5,39.5,4.117996922,0.021248009,4.096748913,4.058236896,1.0094898395502636
KT2440,1,5,39.75,4.098873714,0.021248009,4.077625705,4.031411285,1.0114635835276728
KT2440,1,5,40.0,4.078820905,0.021248009,4.057572896,4.011358477,1.0115208898095198
KT2440,2,5,0.0,0.033200014,0.021248009,0.03,0.03,1.0
KT2440,2,5,0.25,0.028950412,0.021248009,0.03,0.03,1.0
KT2440,2,5,0.5,0.028950412,0.021248009,0.03,0.03,1.0
KT2440,2,5,0.75,0.036520015,0.021248009,0.03,0.03,1.0
KT2440,2,5,1.0,0.040504017,0.021248009,0.03,0.03,1.0
KT2440,2,5,1.25,0.051924822,0.021248009,0.030676813,0.03,1.0225604333333334
KT2440,2,5,1.5,0.051924822,0.021248009,0.030676813,0.034528013999999996,0.8884615547248099
KT2440,2,5,1.75,0.07144643,0.021248009,0.05019842100000001,0.034793614,1.442748114639658
KT2440,2,5,2.0,0.079148833,0.021248009,0.057900824000000004,0.034793614,1.6641221575890335
KT2440,2,5,2.25,0.090569638,0.021248009,0.069321629,0.038512015999999996,1.8000000051931844
KT2440,2,5,2.5,0.102521643,0.021248009,0.081273634,0.046612819,1.743589762292643
KT2440,2,5,2.75,0.113544047,0.021248009,0.092296038,0.053784022,1.7160493873068845
KT2440,2,5,3.0,0.121379251,0.021248009,0.100131242,0.065470427,1.52941177548758
KT2440,2,5,3.25,0.136651257,0.021248009,0.115403248,0.076891232,1.5008635574989875
KT2440,2,5,3.5,0.171312072,0.021248009,0.150064063,0.099998442,1.500664010345281
KT2440,2,5,3.75,0.213940889,0.021248009,0.19269287999999998,0.123371251,1.5618945130093556
KT2440,2,5,4.0,0.298534525,0.021248009,0.277286516,0.16560166899999998,1.6744186074598078
